AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,A_MEAN,MEAN_PRSE,A_PCT10,A_PCT25,AM_ROUND,AM,PT10,PT25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4040,"Credit Authorizers, Checkers, and Clerks",broad,"16,290",2.9,"46,180",1.4,"30,830","36,500","50,000",46.18,30.83,36.5
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,"16,290",2.9,"46,180",1.4,"30,830","36,500","50,000",46.18,30.83,36.5
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4050,Customer Service Representatives,broad,"2,879,840",0.7,"41,190",0.1,"27,990","31,520","40,000",41.19,27.99,31.52
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,"2,879,840",0.7,"41,190",0.1,"27,990","31,520","40,000",41.19,27.99,31.52
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4060,"Eligibility Interviewers, Government Programs",broad,"149,760",0.6,"50,020",0.1,"33,230","39,060","50,000",50.02,33.23,39.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,"149,760",0.6,"50,020",0.1,"33,230","39,060","50,000",50.02,33.23,39.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4070,File Clerks,broad,"87,250",3.1,"39,560",0.8,"26,190","31,030","40,000",39.56,26.19,31.03
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,"87,250",3.1,"39,560",0.8,"26,190","31,030","40,000",39.56,26.19,31.03
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4080,"Hotel, Motel, and Resort Desk Clerks",broad,"243,180",0.9,"30,300",0.7,"22,280","25,630","30,000",30.3,22.28,25.63
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"243,180",0.9,"30,300",0.7,"22,280","25,630","30,000",30.3,22.28,25.63
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4110,"Interviewers, Except Eligibility and Loan",broad,"168,680",1.1,"41,140",0.3,"29,520","33,930","40,000",41.14,29.52,33.93
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,"168,680",1.1,"41,140",0.3,"29,520","33,930","40,000",41.14,29.52,33.93
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4120,"Library Assistants, Clerical",broad,"77,660",1.6,"33,980",0.4,"22,060","26,620","30,000",33.98,22.06,26.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,"77,660",1.6,"33,980",0.4,"22,060","26,620","30,000",33.98,22.06,26.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4130,Loan Interviewers and Clerks,broad,"242,630",1.9,"46,740",0.3,"31,750","37,890","50,000",46.74,31.75,37.89
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,"242,630",1.9,"46,740",0.3,"31,750","37,890","50,000",46.74,31.75,37.89
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4140,New Accounts Clerks,broad,"45,170",3.9,"42,880",0.6,"32,760","36,620","40,000",42.88,32.76,36.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,"45,170",3.9,"42,880",0.6,"32,760","36,620","40,000",42.88,32.76,36.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4150,Order Clerks,broad,"113,500",1.8,"40,540",0.8,"28,470","33,070","40,000",40.54,28.47,33.07
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,"113,500",1.8,"40,540",0.8,"28,470","33,070","40,000",40.54,28.47,33.07
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,"103,680",1.5,"46,900",0.3,"32,240","38,370","50,000",46.9,32.24,38.37
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"103,680",1.5,"46,900",0.3,"32,240","38,370","50,000",46.9,32.24,38.37
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4170,Receptionists and Information Clerks,broad,"1,011,170",0.9,"34,600",0.2,"24,350","28,960","30,000",34.6,24.35,28.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,"1,011,170",0.9,"34,600",0.2,"24,350","28,960","30,000",34.6,24.35,28.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,broad,"119,130",1.1,"45,440",0.4,"29,990","33,940","50,000",45.44,29.99,33.94
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,"119,130",1.1,"45,440",0.4,"29,990","33,940","50,000",45.44,29.99,33.94
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4190,Miscellaneous Information and Record Clerks,broad,"150,590",0.8,"45,910",0.3,"29,730","36,110","50,000",45.91,29.73,36.11
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,"150,590",0.8,"45,910",0.3,"29,730","36,110","50,000",45.91,29.73,36.11
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,"2,306,600",0.7,"47,770",0.1,"30,850","36,560","50,000",47.77,30.85,36.56
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5010,Cargo and Freight Agents,broad,"93,480",2,"49,740",0.8,"32,720","38,400","50,000",49.74,32.72,38.4
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,"93,480",2,"49,740",0.8,"32,720","38,400","50,000",49.74,32.72,38.4
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5020,Couriers and Messengers,broad,"75,800",2.8,"36,250",0.7,"26,350","30,550","40,000",36.25,26.35,30.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,"75,800",2.8,"36,250",0.7,"26,350","30,550","40,000",36.25,26.35,30.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5030,Dispatchers,broad,"302,110",1,"48,670",0.3,"30,420","36,600","50,000",48.67,30.42,36.6
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,"95,730",0.8,"49,370",0.2,"31,090","37,720","50,000",49.37,31.09,37.72
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"206,370",1.3,"48,350",0.4,"30,160","36,090","50,000",48.35,30.16,36.09
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5040,"Meter Readers, Utilities",broad,"20,460",2.5,"49,800",0.8,"29,130","34,660","50,000",49.8,29.13,34.66
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5041,"Meter Readers, Utilities",detailed,"20,460",2.5,"49,800",0.8,"29,130","34,660","50,000",49.8,29.13,34.66
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5050,Postal Service Workers,broad,"523,980",0,"55,520",0,"39,640","40,390","60,000",55.52,39.64,40.39
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,"77,690",0,"56,400",0,"39,770","50,150","60,000",56.4,39.77,50.15
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,"326,760",0,"56,240",0,"39,640","43,580","60,000",56.24,39.64,43.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"119,530",0.1,"52,990",0,"38,580","39,770","50,000",52.99,38.58,39.77
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5060,"Production, Planning, and Expediting Clerks",broad,"389,920",1.3,"55,080",0.2,"35,030","40,800","60,000",55.08,35.03,40.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,"389,920",1.3,"55,080",0.2,"35,030","40,800","60,000",55.08,35.03,40.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5070,"Shipping, Receiving, and Inventory Clerks",broad,"848,240",1.1,"40,450",0.2,"28,970","32,800","40,000",40.45,28.97,32.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,"848,240",1.1,"40,450",0.2,"28,970","32,800","40,000",40.45,28.97,32.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,"52,610",2.4,"41,470",0.3,"30,000","34,490","40,000",41.47,30,34.49
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"52,610",2.4,"41,470",0.3,"30,000","34,490","40,000",41.47,30,34.49
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-6000,Secretaries and Administrative Assistants,minor,"3,144,510",0.4,"47,670",0.3,"29,930","36,000","50,000",47.67,29.93,36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-6010,Secretaries and Administrative Assistants,broad,"3,144,510",0.4,"47,670",0.3,"29,930","36,000","50,000",47.67,29.93,36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"475,240",1.1,"71,060",0.3,"43,520","53,070","70,000",71.06,43.52,53.07
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,"159,940",2.6,"54,180",1.8,"31,240","38,960","50,000",54.18,31.24,38.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,"682,630",0.7,"41,260",0.3,"30,230","35,240","40,000",41.26,30.23,35.24
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"1,826,710",0.8,"43,410",0.2,"29,000","34,620","40,000",43.41,29,34.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9000,Other Office and Administrative Support Workers,minor,"3,235,430",0.4,"41,550",0.1,"26,620","31,400","40,000",41.55,26.62,31.4
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9020,Data Entry and Information Processing Workers,broad,"199,370",1.1,"39,450",0.3,"27,440","31,360","40,000",39.45,27.44,31.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,"157,380",1.3,"37,970",0.4,"26,850","30,830","40,000",37.97,26.85,30.83
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,"41,990",1.9,"44,990",0.7,"31,140","36,970","40,000",44.99,31.14,36.97
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9030,Desktop Publishers,broad,"6,560",12.7,"53,390",8.6,"29,370","33,720","50,000",53.39,29.37,33.72
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9031,Desktop Publishers,detailed,"6,560",12.7,"53,390",8.6,"29,370","33,720","50,000",53.39,29.37,33.72
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9040,Insurance Claims and Policy Processing Clerks,broad,"227,580",1.3,"47,840",0.4,"33,710","37,710","50,000",47.84,33.71,37.71
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,"227,580",1.3,"47,840",0.4,"33,710","37,710","50,000",47.84,33.71,37.71
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,"67,750",2,"36,210",0.4,"26,280","30,390","40,000",36.21,26.28,30.39
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"67,750",2,"36,210",0.4,"26,280","30,390","40,000",36.21,26.28,30.39
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9060,"Office Clerks, General",broad,"2,517,350",0.6,"41,140",0.1,"26,000","31,180","40,000",41.14,26,31.18
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,"2,517,350",0.6,"41,140",0.1,"26,000","31,180","40,000",41.14,26,31.18
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9070,"Office Machine Operators, Except Computer",broad,"30,410",2.7,"38,300",0.5,"27,040","30,920","40,000",38.3,27.04,30.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,"30,410",2.7,"38,300",0.5,"27,040","30,920","40,000",38.3,27.04,30.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9080,Proofreaders and Copy Markers,broad,"5,120",5,"48,770",1.3,"29,350","34,870","50,000",48.77,29.35,34.87
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9081,Proofreaders and Copy Markers,detailed,"5,120",5,"48,770",1.3,"29,350","34,870","50,000",48.77,29.35,34.87
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9110,Statistical Assistants,broad,"6,710",2.8,"54,630",1.3,"35,820","41,330","50,000",54.63,35.82,41.33
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9111,Statistical Assistants,detailed,"6,710",2.8,"54,630",1.3,"35,820","41,330","50,000",54.63,35.82,41.33
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9190,Miscellaneous Office and Administrative Support Workers,broad,"174,590",0.8,"43,150",0.3,"26,440","31,360","40,000",43.15,26.44,31.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,"174,590",0.8,"43,150",0.3,"26,440","31,360","40,000",43.15,26.44,31.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,"461,750",1.2,"37,870",1.2,"28,660","31,150","40,000",37.87,28.66,31.15
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,"27,670",2.4,"58,820",1.6,"36,020","42,850","60,000",58.82,36.02,42.85
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,"27,670",2.4,"58,820",1.6,"36,020","42,850","60,000",58.82,36.02,42.85
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,"27,670",2.4,"58,820",1.6,"36,020","42,850","60,000",58.82,36.02,42.85
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2000,Agricultural Workers,minor,"390,500",1,"35,440",1.2,"28,340","31,020","40,000",35.44,28.34,31.02
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2010,Agricultural Inspectors,broad,"14,000",3,"49,020",0.9,"32,610","36,610","50,000",49.02,32.61,36.61
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2011,Agricultural Inspectors,detailed,"14,000",3,"49,020",0.9,"32,610","36,610","50,000",49.02,32.61,36.61
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2020,Animal Breeders,broad,"1,270",11.3,"48,650",2.8,"29,640","36,700","50,000",48.65,29.64,36.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2021,Animal Breeders,detailed,"1,270",11.3,"48,650",2.8,"29,640","36,700","50,000",48.65,29.64,36.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2040,"Graders and Sorters, Agricultural Products",broad,"23,280",3.1,"32,990",1.2,"25,350","30,190","30,000",32.99,25.35,30.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2041,"Graders and Sorters, Agricultural Products",detailed,"23,280",3.1,"32,990",1.2,"25,350","30,190","30,000",32.99,25.35,30.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2090,Miscellaneous Agricultural Workers,broad,"351,950",1.1,"35,020",1.3,"28,450","31,020","40,000",35.02,28.45,31.02
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2091,Agricultural Equipment Operators,detailed,"28,830",4.2,"39,750",1.2,"28,370","33,540","40,000",39.75,28.37,33.54
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"284,000",1,"34,300",1.3,"29,120","31,040","30,000",34.3,29.12,31.04
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"33,020",3,"36,290",1.3,"23,200","28,770","40,000",36.29,23.2,28.77
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2099,"Agricultural Workers, All Other",detailed,"6,100",7.3,"39,180",2.3,"21,480","29,590","40,000",39.18,21.48,29.59
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-4000,"Forest, Conservation, and Logging Workers",minor,"42,830",3.3,"46,210",1.3,"29,100","34,620","50,000",46.21,29.1,34.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-4010,Forest and Conservation Workers,broad,"6,080",8.6,"36,010",1.8,"26,690","31,200","40,000",36.01,26.69,31.2
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-4011,Forest and Conservation Workers,detailed,"6,080",8.6,"36,010",1.8,"26,690","31,200","40,000",36.01,26.69,31.2
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-4020,Logging Workers,broad,"36,750",4.1,"47,900",1.3,"29,440","36,600","50,000",47.9,29.44,36.6
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-4021,Fallers,detailed,"4,530",7.7,"58,130",3.8,"31,660","40,980","60,000",58.13,31.66,40.98
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-4022,Logging Equipment Operators,detailed,"24,780",4.1,"46,570",1.4,"29,010","36,060","50,000",46.57,29.01,36.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-4023,Log Graders and Scalers,detailed,"3,950",5.4,"44,570",2.1,"30,890","35,370","40,000",44.57,30.89,35.37
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-4029,"Logging Workers, All Other",detailed,"3,490",16.1,"47,850",1.7,"30,060","39,840","50,000",47.85,30.06,39.84
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,"6,075,520",0.3,"58,400",0.3,"34,130","39,550","60,000",58.4,34.13,39.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-1000,Supervisors of Construction and Extraction Workers,minor,"720,900",0.6,"77,650",0.3,"47,600","59,100","80,000",77.65,47.6,59.1
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,"720,900",0.6,"77,650",0.3,"47,600","59,100","80,000",77.65,47.6,59.1
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"720,900",0.6,"77,650",0.3,"47,600","59,100","80,000",77.65,47.6,59.1
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2000,Construction Trades Workers,minor,"4,509,820",0.4,"56,510",0.3,"33,780","39,020","60,000",56.51,33.78,39.02
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2010,Boilermakers,broad,"13,570",5.4,"69,780",1.9,"46,560","58,100","70,000",69.78,46.56,58.1
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2011,Boilermakers,detailed,"13,570",5.4,"69,780",1.9,"46,560","58,100","70,000",69.78,46.56,58.1
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,"65,750",1.8,"61,400",0.9,"37,080","46,610","60,000",61.4,37.08,46.61
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,"55,530",1.8,"62,380",0.9,"37,490","47,300","60,000",62.38,37.49,47.3
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2022,Stonemasons,detailed,"10,220",6.7,"56,100",2.1,"34,740","42,410","60,000",56.1,34.74,42.41
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2030,Carpenters,broad,"689,770",1.4,"58,210",0.4,"36,160","43,870","60,000",58.21,36.16,43.87
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,"689,770",1.4,"58,210",0.4,"36,160","43,870","60,000",58.21,36.16,43.87
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,"83,150",3,"52,880",0.8,"31,620","37,790","50,000",52.88,31.62,37.79
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2041,Carpet Installers,detailed,"17,400",4,"49,520",1.6,"29,120","35,700","50,000",49.52,29.12,35.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,"20,710",4.1,"54,870",1.7,"32,800","38,300","50,000",54.87,32.8,38.3
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2043,Floor Sanders and Finishers,detailed,"4,270",9,"49,330",3.6,"29,640","35,600","50,000",49.33,29.64,35.6
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2044,Tile and Stone Setters,detailed,"40,760",4.5,"53,680",1.1,"33,330","38,800","50,000",53.68,33.33,38.8
